V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	1.72308e-06	1.845e-06	2.05251e-06	2.42693e-06	3.16601e-06	4.77934e-06	8.50223e-06	1.77711e-05	6.73047e-05	0.000726268	0.00493687	0.00959742	0.011941	0.0179586	0.0295939	0.0496758	0.0872708	0.172393	0.369425	0.671681	0.873141	0.934399	0.937491	0.860366	0.611594	0.377703	0.181481	0.0780794	0.0381225	0.020364	0.0108766	0.00563317	0.00287978	0.0015053	0.000832048	0.000497728	0.000325937	0.000233778	0.000182214	0.000152361	0.000134624	0.000123912	0.000117432	0.000113488	0.000111067	0.000109619	0.000108751	0.000108238	0.000107938	0.000107764
ind	1.65434e-07	1.75746e-07	1.93294e-07	2.25346e-07	2.90965e-07	4.45561e-07	8.49241e-07	1.95691e-06	7.81847e-06	0.000103187	0.00109569	0.00362456	0.00760687	0.0162261	0.0300392	0.0503854	0.0881717	0.177394	0.387436	0.696921	0.885025	0.937202	0.938666	0.867299	0.650402	0.430566	0.217203	0.10392	0.0587086	0.0356102	0.0206106	0.0109335	0.00540088	0.00258621	0.00125707	0.000646439	0.000362925	0.000226303	0.000157067	0.000120142	9.95404e-05	8.76496e-05	8.06768e-05	7.652e-05	7.40021e-05	7.25089e-05	7.1619e-05	7.1095e-05	7.07902e-05	7.0613e-05
ind	2.92865e-06	3.12872e-06	3.45833e-06	4.02152e-06	5.01929e-06	6.80829e-06	9.93233e-06	1.67377e-05	5.40035e-05	0.000419121	0.00212816	0.00463028	0.00806731	0.0168026	0.0339355	0.0613963	0.105846	0.194002	0.379666	0.659701	0.868409	0.944824	0.952768	0.878031	0.632121	0.401382	0.217035	0.0972947	0.0437514	0.0209946	0.010476	0.00535702	0.0028368	0.00158869	0.000959739	0.000632685	0.000455912	0.00035653	0.000298706	0.000264198	0.000243236	0.000230379	0.000222518	0.000217699	0.000214727	0.000212943	0.00021187	0.000211235	0.000210863	0.000210646
ind	2.22965e-06	2.41573e-06	2.73354e-06	3.30399e-06	4.40199e-06	6.67264e-06	1.16142e-05	2.50023e-05	0.000113562	0.00131772	0.00801571	0.0148946	0.018467	0.0267295	0.0396928	0.0591882	0.0961628	0.182805	0.383674	0.683297	0.874634	0.931184	0.936597	0.884695	0.662242	0.417674	0.222102	0.102912	0.0510047	0.0274017	0.0148365	0.00778175	0.00397299	0.0020309	0.00107603	0.000609136	0.000376271	0.000255821	0.000190811	0.000154319	0.000133153	0.000120591	0.000113083	0.000108549	0.00010578	0.000104129	0.000103141	0.000102557	0.000102217	0.000102019
ind	7.79609e-07	8.39823e-07	9.41894e-07	1.12346e-06	1.47114e-06	2.19479e-06	3.79413e-06	7.89063e-06	3.06617e-05	0.000330676	0.00263111	0.00656898	0.00988497	0.0167801	0.0289585	0.0487679	0.0859814	0.172836	0.377977	0.687785	0.884105	0.940814	0.941369	0.861349	0.618029	0.389189	0.200287	0.0911065	0.0446251	0.0233198	0.0120954	0.00605391	0.00297509	0.00148953	0.000788657	0.00045371	0.000287652	0.000201266	0.000154098	0.000127285	0.000111559	0.000102145	9.64825e-05	9.30492e-05	9.09463e-05	8.96899e-05	8.89373e-05	8.84926e-05	8.82332e-05	8.8082e-05
ind	1.46473e-06	1.57987e-06	1.77902e-06	2.14672e-06	2.89799e-06	4.63038e-06	9.00227e-06	2.14783e-05	0.000100708	0.00135513	0.00937632	0.0159366	0.0167064	0.0216574	0.0319605	0.0503242	0.0871972	0.176149	0.387816	0.69781	0.879976	0.928486	0.932113	0.881566	0.670255	0.436744	0.229628	0.112863	0.0655132	0.0424628	0.0272719	0.0163553	0.00911583	0.00482864	0.0025087	0.00131972	0.000723914	0.000424314	0.000270354	0.000188699	0.00014383	0.000118379	0.00010368	9.50189e-05	8.98157e-05	8.67474e-05	8.49252e-05	8.38548e-05	8.3233e-05	8.28719e-05
ind	9.9286e-07	1.06455e-06	1.18185e-06	1.37966e-06	1.72202e-06	2.31707e-06	3.35655e-06	5.91731e-06	2.18052e-05	0.000188477	0.00104714	0.00271022	0.00585352	0.0143938	0.031211	0.056838	0.09677	0.176138	0.34849	0.623906	0.842868	0.926381	0.934942	0.847	0.545865	0.294109	0.145062	0.0633214	0.0289619	0.0147468	0.00815461	0.00479702	0.00299972	0.00200766	0.00144477	0.00111614	0.000919244	0.000798739	0.000723825	0.000676901	0.000647398	0.000628861	0.000617337	0.00061019	0.000605745	0.000603058	0.000601434	0.000600466	0.000599897	0.000599562
ind	5.14004e-07	5.42667e-07	5.91028e-07	6.78688e-07	8.56738e-07	1.26903e-06	2.29397e-06	4.80936e-06	1.66315e-05	0.00018173	0.00146513	0.00375444	0.00674451	0.0139054	0.0270175	0.0478692	0.0861198	0.174098	0.378494	0.683619	0.877953	0.935224	0.938227	0.866727	0.647652	0.421222	0.198655	0.0857023	0.0432958	0.0235416	0.012437	0.00622856	0.00303191	0.00149559	0.000778557	0.00044072	0.000275759	0.000191162	0.000145534	0.000119841	0.000104878	9.59642e-05	9.06218e-05	8.73904e-05	8.54145e-05	8.42356e-05	8.35304e-05	8.31141e-05	8.28715e-05	8.27304e-05
ind	3.06588e-07	3.30961e-07	3.72594e-07	4.47625e-07	5.94418e-07	9.10471e-07	1.64377e-06	3.64161e-06	1.58083e-05	0.000198185	0.00172406	0.00470132	0.00809489	0.0154502	0.0281878	0.0481448	0.0852882	0.17268	0.380532	0.69158	0.882197	0.935144	0.937179	0.870562	0.637815	0.402231	0.205716	0.0935285	0.0465474	0.0248647	0.013094	0.00656193	0.00317973	0.00155039	0.000793812	0.000441086	0.000271047	0.000184924	0.000138959	0.00011329	9.84283e-05	8.96115e-05	8.43406e-05	8.11571e-05	7.92121e-05	7.80519e-05	7.73576e-05	7.69477e-05	7.67087e-05	7.65694e-05
ind	2.97847e-07	3.19379e-07	3.5568e-07	4.20062e-07	5.43425e-07	8.01356e-07	1.37191e-06	2.80133e-06	1.06272e-05	0.000120094	0.00112409	0.00377341	0.00800496	0.0168594	0.0305192	0.0500295	0.0855453	0.168645	0.366529	0.67447	0.879298	0.940925	0.941445	0.851805	0.593408	0.362963	0.177692	0.077581	0.0374159	0.0196006	0.0103419	0.00534407	0.00274625	0.00144864	0.000808634	0.000487788	0.000321344	0.000231321	0.000180631	0.000151149	0.000133576	0.00012294	0.000116497	0.000112572	0.000110162	0.000108719	0.000107853	0.000107342	0.000107043	0.000106869
