K_dl	K_zld	K_cic	K_sna	K_vnd	a_dl	a_zld	a_cic	a_sna	a_vnd	q_btm	w_dl.zld	Beta	Cic_att
1.0221	130.489	4.26398	4891.58	0.624865	6.54892	1.52465	2.17553e-05	0.490242	0.000235581	0.00572846	66.8239	3.63495	8.17727
0.840019	9439.45	3.84746	437.167	1.81661	9.6615	1.19389	0.0156337	0.0331594	0.000157146	0.00611883	89.2675	8.34759	7.96279
0.455791	8753.77	7.48646	246.674	6.95958	9.9599	2.35879	0.000469066	0.0975343	0.000305557	0.00557344	97.6138	1.60981	3.90454
0.635708	9.80811	3.83638	521.05	2.53936	9.99328	1.51318	0.0225813	0.0467789	0.135558	0.00640188	88.2432	5.6887	7.09259
0.0241546	4033.71	5.64739	1054.4	0.773579	3.97817	1.82201	0.00194617	0.451592	0.0752779	0.00232388	1.23779	9.70265	6.97809
0.139308	3722.35	5.20693	1592.9	1.35328	8.88381	2.08328	0.00206096	0.435255	0.000805652	0.0015676	24.0877	4.63799	6.90097
5.11428	14.4188	3.21358	376.893	2.43337	7.60058	1.50452	7.88102e-05	0.016829	0.00403937	0.00101337	25.9385	22.3108	6.74335
0.0112554	46.4104	5.92311	484.204	1.54728	9.98123	2.53968	0.00396509	0.189126	0.0735642	0.00270786	32.0619	3.45728	6.13399
0.0124477	44.1392	5.80571	371.334	1.30582	2.69985	2.56467	0.001188	0.117905	0.0384073	0.00231741	19.857	3.87291	6.10445
4.22239	57.5217	4.3332	435.698	3.65697	9.86199	2.35272	0.00121553	0.0271268	0.00666476	0.00126728	13.0572	2.25117	5.59116
1.11448	8528.28	3.5776	302.273	2.2738	9.98753	1.35177	0.061236	0.00661264	0.0113459	0.00120817	57.6341	19.9044	6.84207
0.386088	4012.86	3.94939	368.774	1.84028	6.33676	1.87715	1.18147e-05	0.137868	0.000968225	0.00100343	85.6951	6.36959	6.77899
3.82404	9980.09	5.4246	412.777	6.58542	9.91415	2.26975	0.000274806	0.0367892	0.0218698	0.000943927	53.3181	1.93994	4.22463
1.98632	817.523	3.66259	810.297	2.23719	6.97196	1.23267	0.000235798	0.24111	0.156778	0.0025739	71.7927	16.5981	7.46742
62.103	2576.88	4.90376	1877.89	0.483815	1.07202	1.71211	0.00331237	0.502548	0.0359559	0.00195845	85.5417	13.7367	6.94577
0.0254785	9998.17	6.88078	1748.12	1.48758	2.57454	2.43042	0.00106846	0.450153	0.00186866	0.00320671	99.9951	2.0481	5.95275
0.328732	62.4142	4.31617	506.744	4.16495	9.97171	1.81308	0.000125164	0.0644445	0.254011	0.0046398	47.1972	4.48341	6.35969
0.0855117	9999.79	6.52907	362.079	2.26474	3.36589	2.18652	0.000298699	0.133877	0.0179945	0.0054352	45.485	2.41316	5.69673
3.02103	198.474	8.0502	2997.21	6.42995	6.98864	2.59479	0.000489728	0.335232	0.0406717	0.00676927	39.9684	1.4903	3.15276
0.0249128	881.326	7.05976	6729.85	0.0447692	2.55981	2.10945	0.0381782	0.568214	0.00209519	0.00528396	1.05853	2.33104	6.95789
0.0977095	9998.97	5.07707	461.87	1.34544	9.99381	1.44585	0.000721631	0.178608	0.161702	0.00417702	5.33635	24.9834	6.64463
0.0362707	41.6133	5.39662	676.149	0.869965	9.98001	1.43381	0.00256262	0.265296	0.00474188	0.00991202	19.5306	16.3879	7.28919
0.0756073	8926.57	5.57838	432.115	2.70962	8.69106	1.88305	7.3756e-05	0.181888	0.0242362	0.00697366	97.2406	2.63278	6.19812
0.805667	14.8131	4.65608	425.912	2.60157	9.40621	2.55251	3.90455e-05	0.162357	5.28829e-05	0.0021234	20.7735	3.0297	6.44446
0.0115853	9997.7	5.34128	1806.61	0.5118	1.85993	1.83026	0.0102999	0.514415	0.00136401	0.00141157	96.426	13.8621	7.00404
8.2236	52.6642	5.8652	421.801	3.74786	3.46582	2.66191	0.0300474	0.0157211	0.0713802	0.00134317	33.9726	2.23639	5.29264
1.82209	4.03943	4.46105	492.669	3.14206	9.97373	2.81671	0.00635901	0.0949846	0.000507762	0.00212629	41.7342	2.23882	6.00809
0.096212	51.7531	4.62044	405.706	2.16056	8.61355	2.30214	1.48692e-05	0.160303	1.44723e-05	0.00147111	99.0557	4.6091	6.53147
0.0694449	26.3219	4.76745	301.394	1.68181	5.02348	2.18899	0.00027862	0.0320994	0.00558289	0.00202816	98.9526	8.22944	6.50325
0.046877	2023.91	8.19396	254.9	4.88448	9.97346	2.79222	0.000913137	0.0420189	1.79014e-05	0.00355332	69.3727	1.69932	4.7062
0.876537	7818	4.26638	407.233	3.14767	9.98794	2.02203	0.00195131	0.0712891	0.112927	0.00123163	18.3389	4.0411	6.35188
0.413717	92.3799	4.5549	365.824	1.53113	7.12388	1.55258	2.19646e-05	0.0544149	2.05754e-05	0.00378488	9.57531	19.1248	6.6433
4.50763	15.6885	6.6663	2091.66	3.44893	9.60765	2.72358	1.47904e-05	0.331976	0.0557072	0.00901538	1.08144	1.65749	5.79502
0.0292116	15.1346	6.25949	4752.56	0.0449761	1.09887	2.17213	0.0351667	0.573529	0.0117332	0.00688724	2.35504	4.21609	7.37917
4.47153	4.49078	4.9604	417.82	2.53359	4.50059	2.73856	0.00827553	0.0982979	0.000436246	0.00638836	9.0075	2.32098	5.97654
0.397022	25.4896	7.27846	1526.18	4.0457	7.14758	2.80264	0.000228842	0.37902	0.000134704	0.00924397	36.7654	1.51289	4.91314
0.0112425	1561.58	5.22744	3490.63	0.233577	9.9744	1.28339	2.22308e-05	0.518734	3.61601e-05	0.00989696	92.1652	17.6815	8.00576
3.62111	117.47	3.54975	451.255	5.22675	9.98603	1.75069	0.00139365	0.0228474	0.00138502	0.00346415	97.7191	4.47503	1.78383
0.665442	102.057	6.4667	6353.7	0.0234386	9.95548	1.07955	0.0305791	0.465919	4.15699e-05	0.00708116	96.4657	11.1036	13.0558
0.210127	9592.73	4.20169	357.911	2.15325	9.98388	1.67607	0.000660166	0.101247	0.0443338	0.00145995	47.382	11.903	7.07676
0.335153	10.6704	4.88688	393.722	1.90798	7.39093	2.60638	1.76188e-05	0.133925	0.00680893	0.00190667	15.6762	5.84407	6.47634
3.12872	9856.03	5.05102	311.938	3.81932	9.80627	2.03734	0.0720368	0.00873278	0.0114273	0.00129679	19.0659	2.51619	5.54068
0.622104	20.1949	4.49664	6607.83	0.0136534	8.54192	1.43735	0.00301864	0.487474	0.0145389	0.00233045	68.7697	12.965	10.8145
0.832712	2537.18	3.90003	273.849	2.2188	5.78366	1.68797	0.000212953	0.0159964	0.00403868	0.00238316	94.3424	5.03076	5.89941
0.0197971	31.4459	6.15871	701.152	2.09177	9.97034	2.93195	0.00252775	0.240251	0.0392214	0.00219589	100	2.37688	6.13896
0.0108888	9147.8	5.08784	2779.68	1.99255	9.85296	1.57624	0.0058728	0.483594	0.609275	0.00200098	99.8513	23.2795	7.25912
1.18964	541.24	4.23853	5257.69	0.287141	7.31344	1.29307	0.00655349	0.496576	0.0632255	0.00455699	21.9921	11.8108	9.88818
0.655734	12.4405	5.5915	362.722	3.45154	9.75993	2.8194	1.10385e-05	0.0659668	0.02824	0.00441133	11.243	2.3506	5.53791
2.90017	17.5068	6.01804	1768.87	33.7694	8.85064	1.43828	0.0263969	0.01656	0.638951	0.00997844	27.1102	5.64447	7.84934
0.987217	31.5819	6.44818	5781.86	0.133623	7.36129	1.46518	0.0932953	0.501315	0.116233	0.0033619	14.0031	15.1128	11.0439
0.292819	186.082	4.17636	323.725	1.86356	9.9729	1.57129	0.00467419	0.0198544	0.00325853	0.00232064	29.518	14.8634	7.30759
1.3527	5055.32	3.90445	1159.6	2.35369	9.85381	1.38727	0.0324787	0.348071	0.0932925	0.00567265	41.5091	4.58115	6.9126
0.594091	36.2203	6.36046	4079.56	4.97829	9.79533	2.48172	0.00479976	0.369349	0.0914464	0.00917427	97.938	1.46431	3.66972
0.933279	8987.63	4.04509	405.922	3.12331	7.91728	1.67528	8.02769e-05	0.0309662	0.152126	0.0033287	46.699	3.85355	6.25672
0.312629	4.92083	5.79568	883.397	4.02018	9.96918	3.37224	0.01578	0.297714	0.00447674	0.00395924	99.5746	1.6808	4.95045
0.174721	49.0863	4.87824	282.673	1.9174	9.97062	1.93531	0.0275171	0.013627	0.00155817	0.00174874	32.8382	10.5651	7.07566
0.0601484	477.469	7.45431	3687.35	0.75216	1.59518	2.67189	0.0430793	0.521208	0.00271908	0.0017118	31.8198	2.02599	6.45998
0.109289	9958.8	6.93134	3648.35	0.334386	2.0317	2.26651	0.0561393	0.540311	0.00325655	0.00171617	8.92061	3.29671	7.20692
4.21211	13.4788	2.61242	297.036	3.65227	9.45807	1.33802	9.99829e-06	0.0760598	0.000102391	0.00114795	61.1577	23.8737	4.96584
1.33467	2242.22	7.08739	344.784	3.37899	5.08203	2.43585	0.0991366	0.061641	1.89827e-05	0.00107662	92.4968	1.9991	5.32213
2.95661	117.721	7.60015	341.385	6.13267	9.96955	2.31449	0.129765	0.00816952	0.000195139	0.000992075	99.9187	1.90805	4.78907
0.0312503	47.1212	5.68497	1894.16	0.859001	7.20505	2.0485	0.0178487	0.460292	5.39258e-05	0.00229377	97.3277	7.17304	7.80777
3.70149	9998.84	3.95367	2160.39	2.51749	7.60386	1.67877	0.0142662	0.363702	0.0242566	0.00192966	80.8708	2.51643	5.98213
0.0993354	9664.03	7.39603	408.303	2.02342	2.19331	2.45599	0.0676201	0.0951785	0.12394	0.00137757	93.1348	2.97352	6.49572
0.59951	9822.9	7.48662	1319.52	1.32347	7.78865	1.75843	0.128782	0.411355	0.00387999	0.00369611	7.33015	5.4096	8.01926
4.7716	2515.11	3.62689	320.112	2.25174	6.13126	1.18335	0.00199539	0.016024	0.00472579	0.00995028	20.8974	8.95432	6.55752
7.5515	9241.67	3.96463	321.669	3.84608	6.23196	1.48901	0.00616987	0.0397497	0.00029593	0.00577879	36.5772	3.36726	5.02859
0.00990775	1155.37	5.56344	1695.99	0.635311	7.1519	1.52009	0.0202902	0.478742	0.0327933	0.00474705	80.5476	14.3232	7.35772
0.629919	99.364	3.97991	940.704	1.36561	7.06503	1.28319	0.00142457	0.334729	0.0182431	0.00448704	66.3882	15.1128	8.22588
0.0166813	60.9106	7.72015	315.242	1.77742	9.96026	1.99275	0.091822	0.0708648	0.0235994	0.00991036	55.9946	3.435	6.62522
0.731773	6121.54	5.24889	304.641	1.9445	5.58689	1.53761	0.122919	0.0837766	0.0128776	0.00446208	67.1448	5.60723	6.89138
6.15053	1830.33	3.25614	1015.75	3.51553	9.41663	1.16693	1.46472e-05	0.276918	0.00817994	0.00446693	97.4723	4.11989	6.91636
1.90691	71.4667	2.99153	383.075	2.72349	9.71863	1.26093	0.00819915	0.0621342	0.000867046	0.00535687	79.0547	6.98651	5.74837
3.13273	45.6175	8.02514	318.134	2.98408	6.01414	2.42625	0.188431	0.0383513	0.0002398	0.0015607	24.3864	2.42631	6.36319
0.927236	433.883	11.3913	5309.55	0.0906617	8.21939	1.44692	0.161824	0.467809	0.00164492	0.00219257	39.0795	8.40944	14.1274
2.20951	9999.07	4.03007	375.311	2.0861	6.0296	1.91538	0.00228256	0.0374085	0.00160645	0.0010557	31.9899	4.28798	6.3718
0.252736	58.855	5.91506	439.466	2.30221	8.45665	1.39952	0.170574	0.0224631	0.217065	0.00209491	99.181	24.645	8.60585
0.760119	22.2461	5.4962	438.574	1.79812	5.29094	2.1448	0.0709734	0.153232	0.0081748	0.00316619	26.8716	4.35683	7.22483
1.01978	4.80116	4.49579	3019.88	1.19131	5.00753	1.98721	0.0303565	0.457406	0.000413015	0.00999866	93.7155	2.71469	6.5674
2.39734	9082.88	4.12228	469.209	2.9227	9.93697	1.19415	0.0977788	0.0143925	0.162919	0.00443015	25.5003	12.7208	7.57555
4.55174	7855.36	6.92697	694.044	8.16513	9.92873	1.78618	0.122433	0.0968794	0.117191	0.00329172	45.1994	2.30488	4.73159
0.393396	45.6633	5.8919	3105.98	4.29476	9.87417	2.23533	0.0202929	0.393486	0.165716	0.00848557	62.9524	1.66523	5.08467
0.0321726	7292.68	6.82137	464.065	3.30994	9.92254	2.27887	0.031256	0.011057	0.138583	0.00366094	99.8499	2.17175	6.01525
9.95757	942.36	4.99421	431.955	3.17886	6.36935	1.30446	0.100808	0.0142153	0.046195	0.00469972	32.0791	5.16092	7.51828
0.0231453	21.4844	9.91873	9998.34	1.71266	8.61124	4.53199	0.0070911	0.450153	0.0261451	0.00185436	56.5939	1.26641	5.1374
1.4532	9122.37	5.25284	371.227	3.34517	9.98521	2.08877	0.118435	0.0791967	0.000423871	0.00107174	39.3178	2.59243	5.39141
1.76245	40.6997	4.60029	4324.35	0.597461	7.57143	2.02977	0.0261092	0.45323	0.00473692	0.00138722	21.4377	3.97723	8.85974
1.36293	86.499	6.08213	1510.8	0.0704287	5.46448	1.39797	0.026037	0.00800704	0.000597909	0.00186597	40.6289	17.2705	12.1126
0.434439	269.542	5.55227	592.169	1.83258	9.73262	1.98629	0.10638	0.0801066	0.0101716	0.00113356	93.0493	3.11881	7.88507
1.93409	9977.44	5.25904	492.422	1.81866	5.58769	1.84351	0.125509	0.093637	0.000700141	0.00142189	38.7205	4.17548	6.84824
6.19053	8702.45	8.62196	624.706	6.26467	5.8876	2.16949	0.092669	0.224585	0.000558641	0.00215558	99.3925	1.65041	4.80518
0.356256	44.3188	4.61045	274.167	2.18343	9.25263	1.73774	0.0792986	0.0133416	0.00888197	0.00388529	76.6792	4.77162	7.11825
0.0186501	13.5398	10.7389	252.478	4.56982	9.56398	3.54815	0.0319986	0.0594854	0.00159689	0.00852256	98.1473	1.52724	5.40036
4.70762	11.555	3.96669	338.314	6.60475	9.96432	1.90422	0.0133932	0.00554394	0.0012338	0.00366812	99.9736	3.27911	3.03475
0.0107762	22.0296	5.49891	336.521	1.07339	9.24022	2.57772	0.0106247	0.0343428	0.0431676	0.00105778	20.1155	9.03353	6.63402
0.620052	402.691	5.26381	427.846	2.22348	9.93831	1.93463	0.0648694	0.0663704	0.0119616	0.00280638	16.3789	3.45735	6.91141
0.256804	9991.83	4.71847	380.315	1.64604	5.72691	1.63903	0.00355488	0.140776	0.000326288	0.00304868	31.9368	10.0826	6.93517
0.0110039	324.067	5.02163	575.759	2.09951	9.98839	2.11938	0.006968	0.44868	0.0884719	0.00118703	68.4204	10.7921	5.4147
0.228033	33.2204	4.05363	391.382	1.78686	7.70144	1.80822	0.00735403	0.189058	0.00462048	0.00100827	51.3406	24.0175	7.1114
0.368426	111.747	6.34293	4019.07	131.654	9.54614	1.38893	0.0137804	0.216883	0.899267	0.00164964	98.1605	20.073	11.9253
6.1525	9590.34	4.25133	447.173	4.02863	6.73901	1.61884	0.0601529	0.0861978	0.00382766	0.00232366	95.6656	2.72195	5.28492
0.0112169	11.1559	6.73798	292.164	2.58113	9.96214	3.70549	0.0102991	0.0626843	0.0233627	0.00207805	95.2349	2.26859	5.5393
1.23516	546.431	6.37067	5678.4	0.130685	6.55875	1.37305	0.0751782	0.486033	0.284477	0.00126227	76.3674	15.4348	11.4908
0.347854	217.33	3.80716	373.07	2.11651	9.85656	1.56067	0.00696828	0.0230651	0.0282574	0.00437798	99.9936	4.33061	7.10305
4.88159	6620.11	5.63293	424.868	5.07463	8.80217	1.57128	0.107743	0.0342083	0.00324619	0.00362322	99.8003	2.15996	5.28473
0.10498	3774.27	5.68796	5538.52	0.0239892	4.88091	1.25594	0.0310475	0.536292	1.54397e-05	0.00871127	70.5925	16.4139	9.2825
8.15391	7448.22	7.31716	396.863	18.4166	2.29633	2.20664	2.87429e-05	0.0276713	0.301547	0.00204956	46.5092	10.207	3.87504
0.174521	45.9491	6.15247	148.491	9.00447	5.3918	2.41496	0.00192274	0.0996656	0.177288	0.00194338	67.9981	15.8291	3.57931
4.63731	8447.61	6.37061	853.124	12.1785	2.91693	1.9004	0.00221671	0.0246379	0.422697	0.00673302	84.6578	2.55396	5.30957
0.0487417	23.7138	8.71376	9868.16	18.9181	3.52517	3.43543	0.000634612	0.461229	0.687836	0.00547925	4.86609	1.66134	5.27706
0.0850207	9987.49	6.00706	781.981	13.8782	2.62094	1.6077	0.00433901	0.0914671	0.712287	0.0098377	2.59458	8.27632	6.21198
3.60309	2252.35	6.13779	2002.22	156.323	4.99568	1.57679	0.021997	0.234597	0.609646	0.00638046	13.5936	12.7753	6.47334
6.29564	265.311	4.95899	2404.1	1213.07	9.99802	1.59972	7.87009e-05	0.0468054	0.603514	0.00198256	19.6677	23.4199	6.83034
0.0182116	14.7219	6.84882	931.947	222.061	8.97407	2.60077	0.000815005	0.0303596	0.689233	0.00136068	99.9615	21.3499	6.81783
2.80995	25.3932	6.73057	3719.93	78.5633	7.19987	2.51913	0.00403305	0.167414	0.605072	0.00220607	63.4097	2.28171	6.48221
0.654546	1856.71	6.86814	293.191	7.07667	9.83224	2.53989	0.000312532	0.151716	0.00848412	0.00332275	65.4273	2.00884	3.17247
0.758171	190.419	4.48523	2973.37	45.2334	6.32399	1.27511	0.000117706	0.291141	0.714174	0.0082006	44.7021	18.2712	6.82249
1.1516	13.1411	4.57846	1326.7	36.4821	9.91055	1.31842	0.000812175	0.096419	0.533272	0.00870686	52.9096	17.191	5.82521
1.48472	7790.97	7.48311	1445.09	222.102	9.97781	1.86572	0.0590165	0.00994179	0.582694	0.0012968	98.6916	5.97323	7.7399
0.0264964	9455.93	10.0668	324.24	7.68174	9.95176	3.40254	0.00307191	0.0128911	0.090179	0.00163208	98.9765	1.61421	4.65557
0.0631297	2079.56	14.1591	206.766	5.92534	1.51582	4.02246	0.0243369	0.1167	0.0019039	0.00123809	97.2657	1.37406	4.90613
13.7857	73.2516	4478.02	98.8994	33.1404	2.22248	5.29511	0.220687	0.0535874	0.0159648	0.00997129	69.2253	1.01975	14.8744
0.183544	9.47886	15.4691	141.248	9.67579	2.75542	7.8975	7.99304e-05	0.0738655	0.000155826	0.00101566	82.6156	1.33416	4.30478
0.0102506	51.6296	11.2456	208.161	5.49313	9.55473	3.93205	0.00360941	0.054654	0.00215231	0.00314029	89.786	1.44798	4.81564
0.0201835	24.4373	8.23522	228.693	3.28501	7.99249	3.43843	0.0278689	0.00155537	0.000107064	0.0026094	97.3824	1.9253	5.50214
0.0168007	1449.05	5.67213	143.75	3.80696	9.8592	2.38912	0.0030723	0.0242109	0.00340655	0.0042379	98.3557	3.35498	3.59301
0.0344027	8255.88	13.1218	149.469	6.11936	5.47406	3.67873	0.00212309	0.0103576	0.00485932	0.00263636	2.71502	1.38795	4.61755
0.849901	8.20431	5.17528	243.362	3.41224	8.77668	2.57749	0.0728486	0.0167605	1.16261e-05	0.00320867	55.9982	2.44552	5.40428
107.099	118.207	31.6261	127.017	25.28	2.1049	5.20915	0.00476469	0.00301253	0.00033059	0.00508164	99.6911	1.32633	3.66443
3.7336	9998.7	36.9055	102.507	19.2303	1.51282	4.92522	0.0154658	0.117674	5.4598e-05	0.00886437	99.9075	1.21135	4.45113
0.0556568	9319.39	19.3571	389.48	13.6582	9.10803	3.88582	0.00113424	0.23914	2.86965e-05	0.00844667	99.0346	1.26293	4.11997
1.72404	9890.76	26.7942	53.3012	12.6899	2.84292	5.58227	0.000294839	1.24963e-05	0.00812169	0.000980485	99.9617	5.19964	2.23857
1.12863	454.426	13.0109	185.14	27.6634	1.88988	3.8211	0.000124323	0.0264778	0.201493	0.000906954	97.5578	6.46567	3.54331
2.40053	9093.34	24.3276	198.23	22.3623	6.55982	3.77593	0.000108415	1.6407e-05	0.0114019	0.0099363	99.6682	1.48416	3.30968
0.229183	7698.93	21.0704	34.3135	12.1269	2.78065	3.79193	0.0109384	0.00865142	0.008653	0.00857939	46.1339	3.49448	2.85299
2.0966	9843.93	52.1843	131.391	38.5697	5.76142	5.75218	0.00678883	0.023062	0.00533253	0.00997487	60.7471	1.27021	4.05775
2.48571	9730.21	42.9937	95.4618	27.8977	3.89522	5.96089	0.00794144	0.0217203	0.00102411	0.00585284	6.84403	1.15822	4.57717
0.0138432	237.108	34.7581	123.857	20.9455	8.19228	5.81995	1.04097e-05	0.110607	0.00276599	0.00882008	75.3575	1.2276	4.17642
0.255752	9642.74	74.7581	247.379	46.2699	7.97802	8.67942	0.000166848	0.0894854	0.0121582	0.00999746	99.5979	1.49268	3.30188
0.0999225	77.8219	34.7596	102.095	20.1281	1.60878	7.07077	0.000641041	0.0861494	0.0040759	0.00439357	94.8451	1.21935	4.22359
1356.83	9629.68	102.164	210.638	83.7535	1.41705	9.92632	2.21581e-05	0.219113	0.0061017	0.00996314	1.23445	1.23497	4.45334
1.93384	6917.47	34.1736	210.666	28.318	2.60448	6.23645	0.000165702	0.0820219	0.0300538	0.00217102	99.2337	1.36577	3.88803
0.0565143	8439.91	78.6953	120.27	44.1596	9.86309	9.22022	0.00017912	6.6756e-05	0.00115705	0.00982478	99.8831	1.38189	3.62937
0.0199883	21.6031	42.0327	157.476	31.556	9.99886	8.6862	0.000703355	0.00380409	0.019379	0.00960007	85.82	1.25418	4.35702
0.107731	17.542	19.1688	215.672	13.4503	4.2009	5.55239	0.000332405	0.0314967	0.0338112	0.00997266	31.789	1.38468	4.05819
0.0565097	29.6188	72.227	59.4121	24.87	4.95594	9.80262	0.0384719	0.000784882	0.000774002	0.00206558	9.04636	1.0836	5.93243
15.5099	7.15911	5657.68	182.064	39.7318	6.09593	7.76396	0.251587	0.065886	3.42927e-05	0.00259777	44.3812	1.03085	14.9905
1.64752	9507.62	91.2004	143.929	27.5893	4.51021	8.9336	0.0166677	0.146089	0.0116491	0.00184924	97.7945	2.85113	2.88337
0.401521	83.5422	48.6424	85.556	19.5259	3.57499	6.12077	0.0590792	0.0201635	0.00102416	0.0021005	98.5782	1.12091	5.78247
6.42002	8660.87	2890.91	92.5773	27.9021	2.11848	6.52341	0.0955615	0.0100672	0.000250698	0.00797264	48.1398	24.6908	6.18818
5.88869	5093.87	535.789	34.3526	115.539	4.93704	9.60887	0.0509445	3.22857e-05	0.00183163	0.00357001	96.1061	1.00326	9.01928
0.0141008	6729.36	2204.61	42.5522	31.7653	5.42744	5.85302	0.159624	0.0190762	0.000149174	0.00994822	99.5673	0.988819	13.1717
0.55726	263.739	183.297	37.6158	83.7495	6.6631	9.25639	0.0268307	0.0152701	0.001922	0.00997765	70.8108	1.04423	6.59275
0.0811092	1938.88	1276.59	79.2362	63.1395	3.2814	9.96554	0.0999477	0.0216742	0.0132634	0.00161312	72.2962	0.978239	11.8148
1.86677	9990.69	234.046	66.0788	105.989	4.10522	9.98698	0.0288763	0.014379	0.00858922	0.00575177	57.1226	1.04094	7.20687
1.11565	6646.77	82.3912	143.879	68.8578	3.52141	7.50643	0.009189	0.0667992	0.0189472	0.00999327	99.3931	1.2036	5.04415
0.0162454	1616.58	1493.17	27.916	60.2634	1.79092	8.28488	0.0940274	0.00346386	0.0070461	0.0100001	96.9361	0.974097	11.7744
0.0633164	3.53274	15.1859	57.3637	11.3064	9.98722	8.01625	0.00448606	7.42357e-05	0.00114501	0.00288609	97.9871	4.11654	2.55684
3.27159	7154.76	65.5469	84.6969	31.8631	3.34073	6.8254	0.0367635	0.0458654	2.18127e-05	0.00122654	98.7741	1.16822	5.19996
0.251498	2541.99	56.3813	66.9505	41.0242	7.94085	6.54862	0.00577188	1.8315e-05	0.000923775	0.00880828	99.3022	1.19888	4.32509
7.32435	1007.86	163.239	66.6755	76.3124	4.36128	7.39555	0.0313662	0.0568238	0.000353077	0.00928405	73.8225	1.08524	6.35554
7.36779	6188.39	82.2036	86.6422	50.9699	2.92599	8.68235	0.012472	0.0271398	0.00497562	0.00263134	25.8106	1.17409	4.8864
2.81649	108.336	68.6123	79.1868	30.138	5.12381	5.5687	0.061829	0.0303825	4.03394e-05	0.00341409	96.8122	1.16666	5.70559
10.0115	9999.97	28.4847	197.103	28.9874	6.30405	4.4282	0.000943721	0.0155737	0.00155173	0.00311154	99.9999	1.49695	3.23643
0.24211	65.7158	27.8746	140.491	13.9059	5.81605	4.74281	0.0510816	0.0110673	0.00691887	0.00452007	44.6687	1.19382	5.32475
0.633473	9195.59	18.5855	202.198	15.5342	9.82003	3.75144	5.25472e-05	0.0473044	0.00316766	0.00636849	99.975	1.5609	2.8754
0.325203	172.712	25.1418	158.43	22.4058	9.95429	4.96637	0.00038547	0.00495215	0.0109923	0.00581068	99.9439	1.42444	3.36516
1.21715	9769.15	47.7306	121.968	25.3286	7.28373	5.21412	0.0492465	0.0472956	6.0049e-05	0.00203056	52.4762	1.14781	5.20795
0.370198	9338.73	28.8847	121.737	22.534	6.84201	5.78	0.00086031	0.0595597	0.000215427	0.00175404	98.9648	1.27046	3.83043
2.73702	307.379	15.4618	184.757	14.1306	9.94131	3.80111	0.00270235	0.00986781	0.00955606	0.00108463	93.9625	3.76087	2.08136
1.04517	2541.15	6614.03	143.576	23.5624	6.12879	5.30612	0.272626	0.029639	1.10931e-05	0.000983524	94.0003	1.01899	15.5405
0.0251369	7737.86	37.426	104.767	19.6152	8.28801	4.65902	0.0251237	0.000418566	0.000827707	0.00998045	99.9954	1.17902	4.95427
2.46021	6806.77	37.7573	191.32	27.2186	5.79733	4.86356	0.0128526	0.0740514	0.000913087	0.005712	92.6856	1.29821	3.89506
2.06247	9918.15	60.928	114.17	39.4665	9.96873	5.30629	0.0395321	0.00187438	3.79948e-05	0.00251711	99.7701	1.24538	4.86522
0.0195988	9504.62	15.3793	387.531	8.10595	9.9667	3.38714	0.0202767	0.218257	0.0015714	0.0059019	96.7941	1.31953	4.69291
5.8767	3793.76	7694.65	110.088	37.7898	6.68125	5.08557	0.23397	0.00582418	0.000252724	0.00313283	25.7998	1.01117	15.3707
0.127679	9135.16	52.7119	108.08	24.4016	9.99757	4.30666	0.0585861	0.142854	0.000243451	0.0100007	98.7919	1.13078	5.80016
0.0616376	9226.92	56.8318	130.383	38.4185	9.95718	9.86687	0.000332075	6.73573e-05	0.00229228	0.0012678	99.733	1.29084	3.84237
0.150614	867.791	70.5109	47.9692	36.4212	1.61989	9.65449	0.0034274	0.00122096	8.39013e-05	0.00274945	31.6038	1.16799	4.52225
0.151452	1477.03	74.807	69.1682	54.631	9.8449	8.93566	0.000946321	0.000110585	0.000504681	0.00595594	99.3373	1.21189	4.24222
