V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17
9274.95	3296.94	9565.9	6.85427	379.181	3.8758	7.64105	0.0725185	0.140739	0.000984218	0.00115056	68.5549	0.943463	13.7318	0.03494	0.021582	3
8096.88	3622.56	9975.79	7.50233	384.537	3.8362	7.71095	0.0737719	0.157044	0.000959261	0.00139162	71.6611	0.943173	13.8407	0.035381	0.021717	3
8928.75	4194.05	9980.6	9.57338	236.367	3.03195	7.12628	0.0943549	0.0991413	0.00103879	0.00134879	79.7331	0.956722	13.9044	0.030641	0.01966	3
8059.42	7335.05	9771.63	9.30619	383.652	3.8174	7.73217	0.0733726	0.104728	0.000941911	0.00140234	71.6515	0.94285	13.7971	0.035112	0.021667	3
8297.86	7742.72	9494.03	6.14063	386.82	3.81711	7.73659	0.0721776	0.124698	0.000976786	0.00139231	66.3227	0.941837	13.8262	0.035316	0.021621	3
8005.73	6176.2	9800.9	7.84335	379.276	3.8103	7.64061	0.0744062	0.138003	0.000932234	0.00145049	72.6106	0.943066	13.8129	0.035289	0.021592	3
7271.51	7662.41	9187.33	5.559	379.07	3.8109	7.74767	0.0749023	0.15488	0.000952684	0.00137147	75.158	0.945849	13.6816	0.034923	0.021247	3
8703.76	5342.38	9888.41	4.84537	404.468	3.91104	7.73316	0.0715739	0.131508	0.000952918	0.00139697	74.3211	0.94625	13.7464	0.035022	0.022025	3
5829.54	3443.65	9075.67	7.09125	410.101	3.81614	7.72697	0.0727966	0.110521	0.000983899	0.00254476	74.8027	0.942228	13.7449	0.036459	0.021378	3
9369.83	7943	8893.88	7.00227	401.902	3.87534	7.72361	0.0687073	0.104725	0.000917342	0.00143936	67.6226	0.94669	13.5153	0.034193	0.021834	3
7170.75	6616.9	9812.12	8.58802	378.036	3.78513	7.72502	0.0755148	0.195275	0.000990474	0.00147752	74.0858	0.942508	13.8891	0.035687	0.021412	3
8000.17	6523.24	9854.65	10.465	397.334	3.90135	7.83789	0.0725178	0.143497	0.000936423	0.00129126	72.188	0.941845	13.783	0.035532	0.021847	3
8352.7	3868	9846.59	7.34339	400.785	3.88215	7.80915	0.0719578	0.108548	0.000956862	0.00138	71.7834	0.946501	13.7712	0.034443	0.021866	3
9349.78	4001.42	7789.65	9.68998	369.506	3.79378	7.51636	0.0703486	0.144889	0.0010786	0.00131502	69.1164	0.9421	13.3571	0.034739	0.020844	3
5858.13	3192.7	9258.34	5.70023	423.359	3.89089	7.85762	0.0725498	0.187315	0.000922592	0.00229511	75.0882	0.946703	13.6943	0.035536	0.021724	3
8641.49	3633.16	8871.95	11.2083	394.51	3.88048	7.69881	0.0701275	0.121665	0.000973868	0.00140617	75.2128	0.944613	13.5724	0.034348	0.021564	3
9199.69	6748.54	9988.11	7.20626	406.161	3.88718	7.77535	0.0702748	0.144278	0.000933772	0.00144451	61.773	0.94295	13.7478	0.035582	0.022203	3
8736.57	4125.2	9668.8	6.44378	366.224	3.73622	7.70761	0.0753612	0.177216	0.000959141	0.00129738	74.8405	0.949699	13.5823	0.034576	0.021732	3
7534.44	9021.4	8879.32	4.7241	207.652	2.84516	7.02011	0.0991204	0.162499	0.00103199	0.00141678	78.9026	0.962142	13.9184	0.029872	0.018777	3
8145.24	5974.13	9937.49	11.8761	394.819	3.89141	7.71224	0.0728009	0.141277	0.000955622	0.00140911	71.8992	0.94274	13.7914	0.035015	0.021847	3
4579.78	2113.57	7276.08	14.3878	292.129	3.40118	7.11028	0.0863063	0.128621	0.0010355	0.00232265	60.6895	0.978811	13.4877	0.023031	0.019119	3
8279.15	6451.48	9999.85	6.57535	357.352	3.68362	7.76251	0.0765102	0.14111	0.000951988	0.00123415	69.2322	0.946675	13.8248	0.034537	0.021458	3
9176.66	6959.53	9740.88	6.75875	415.841	3.92063	7.89213	0.0694883	0.116963	0.000965634	0.00135451	72.6525	0.944787	13.6445	0.03524	0.022244	3
9424.71	6165.88	9249.21	10.5809	394.966	3.88174	7.77143	0.0694614	0.147894	0.000941333	0.00125889	72.9018	0.940007	13.655	0.035799	0.021929	3
7987.42	6777.96	9656.04	10.6444	387.031	3.87168	7.6792	0.073716	0.167928	0.000974725	0.00135855	70.4865	0.943686	13.7387	0.034943	0.021551	3
8311.02	5201.32	9926.31	6.08205	389.805	3.82186	7.70433	0.0729964	0.143958	0.000937627	0.00152118	74.8977	0.940562	13.826	0.036111	0.02192	3
9093.53	7626.33	9784.31	11.4234	400.815	3.92632	7.80444	0.0712932	0.0964451	0.00100984	0.00118438	62.9497	0.944025	13.6983	0.034629	0.021874	3
7790.2	5661.11	9999.95	5.31223	385.521	3.80894	7.67988	0.0739209	0.174796	0.000937319	0.00154964	72.1312	0.945545	13.8699	0.035077	0.021789	3
9661.97	8234.71	9930.16	8.24568	245.315	3.08314	7.08846	0.0917557	0.184238	0.00102724	0.00136282	98.9115	0.954996	13.8802	0.031841	0.020016	3
7120.01	7630.01	9958.79	9.90001	394.103	3.90953	7.72514	0.0740637	0.164804	0.000916805	0.00143344	73.6369	0.943593	13.8975	0.035093	0.021663	3
9235.61	7281.9	9435.94	9.28469	388.25	3.88944	7.6881	0.0715493	0.169328	0.000962551	0.0011869	73.1234	0.945712	13.6706	0.0344	0.021699	3
8476.39	8592.58	9994.67	8.51573	319.976	3.48832	7.44692	0.0810639	0.136318	0.00101566	0.00140704	72.4278	0.94733	13.9108	0.033698	0.020875	3
9996.08	6417.04	8787.91	6.88962	402.176	3.86137	7.87045	0.0669457	0.127207	0.000887224	0.00129382	62.5283	0.94292	13.5254	0.035213	0.02202	3
8220.74	7261.77	9928.26	5.20027	393.834	3.89052	7.65234	0.07295	0.189719	0.000958596	0.00141957	72.0053	0.943119	13.8173	0.035914	0.021851	3
9707.17	5795.09	9426.72	4.55267	416.05	3.9289	7.85331	0.0685952	0.161222	0.000983045	0.00131283	74.0743	0.946082	13.5768	0.035235	0.022219	3
6640.93	3539.51	9123.15	4.37925	368.01	3.57137	7.70188	0.0744558	0.131687	0.000910052	0.00243275	73.8697	0.945348	13.7457	0.034584	0.021478	3
9951.49	1996.49	7536.2	7.12823	297.492	3.73768	6.70083	0.0979766	0.000801952	0.000973871	0.00135934	0.990256	0.970571	13.2079	0.026076	0.017563	2
3557.02	9761.37	5550.26	22.8348	156.794	3.46601	5.07413	0.161558	2.23887e-05	0.00200888	0.0012006	2.54753	1.01943	13.1332	0.017245	0.011232	2
3157.6	1182.82	3135.29	26.4398	342.532	4.02246	7.21221	0.0885648	1.05007e-05	0.00258072	0.00130951	6.88654	0.982651	12.1797	0.02273	0.013383	2
2029.76	4957.05	1848.19	53.4422	255.45	4.34558	6.51871	0.107832	0.000258449	0.00147823	0.00151177	0.992745	1.00157	11.6152	0.020116	0.011898	2
1714.02	9886.82	2145.15	31.5928	290.906	4.0224	7.08265	0.0883693	3.9419e-05	0.00198268	0.00157079	11.5215	0.991311	11.5787	0.022595	0.013355	2
5113.46	9978.34	3796.09	19.4521	196.607	3.92911	4.75796	0.135329	0.000134353	0.00200563	0.00167805	0.990036	1.00875	12.5422	0.017404	0.01127	2
3308.09	1655.51	2881.98	20.7568	274.928	3.97921	6.76714	0.100958	6.93788e-05	0.0013092	0.00116308	2.4449	0.987564	11.9467	0.022335	0.013271	2
9997.61	4947.82	9992.43	9.8439	272.486	3.98044	5.51888	0.116201	0.00178283	0.00165888	0.00151862	0.995446	0.977248	13.7926	0.024572	0.016342	2
2594.28	1651	2543.09	36.9243	292.033	4.10496	6.546	0.101353	0.000675295	0.00144154	0.00305026	1.03118	0.993175	11.9603	0.022074	0.012848	2
1555.38	9095.87	3461.11	38.0799	214.237	4.10444	5.97162	0.127415	1.04829e-05	0.000740273	0.00166291	5.08358	0.99819	12.5633	0.0191	0.011826	2
1818.23	1594.48	4110.39	48.2652	224.777	4.0411	6.81096	0.133524	0.000211834	0.00121823	0.00123224	1.29744	0.986209	13.124	0.022065	0.011656	2
3633.94	9293.03	3320.57	38.5512	246.945	3.97449	6.10138	0.113423	7.01328e-05	0.00103743	0.0016955	1.01054	0.991298	12.2822	0.020339	0.012922	2
7609.93	9998.92	1371.37	21.0542	140.475	4.20036	3.62842	0.125746	0.00046583	0.00142504	0.00101204	0.990284	1.02983	10.5127	0.016373	0.010598	2
2448.51	3957.16	5305.24	16.2995	262.471	3.94234	6.41577	0.114395	5.95292e-05	0.000656608	0.00203914	5.3137	0.981041	12.9342	0.024284	0.014547	2
3750.78	3619.26	2041.48	25.199	312.777	3.94737	6.84136	0.0845814	0.000102889	0.00167323	0.00191479	1.69756	0.983999	11.3095	0.024538	0.013888	2
4020.65	9448.02	9476.59	18.4127	428.885	4.06046	8.34337	0.0952693	1.44762e-05	0.00127804	0.00166455	2.82449	0.962115	13.921	0.027968	0.017886	2
7322.13	6396.06	9925.02	9.49585	337.665	3.73281	6.99914	0.103969	1.15171e-05	0.00154032	0.00196403	1.10891	0.961526	13.9961	0.028701	0.017285	2
2515	7411.34	2969.97	34.7459	249.422	3.78523	7.04708	0.113705	1.18992e-05	0.00184161	0.00130623	1.16789	0.994738	12.358	0.021659	0.012043	2
1053.78	6838.28	7830.79	31.0066	206.835	3.95225	6.86793	0.150712	4.68828e-05	0.000870912	0.00130997	5.03726	0.991915	14.3261	0.022799	0.013632	2
3194.58	7166.2	4321.48	53.314	282.918	4.03548	6.61852	0.1258	1.58214e-05	0.00374443	0.000928864	1.35892	0.991794	13.2097	0.019947	0.010746	2
8844.63	2335.14	9902.66	15.9146	262.211	3.72331	6.13918	0.117617	0.000164261	0.00172784	0.00121021	0.992918	0.968572	13.9991	0.025909	0.016076	2
7904.45	7478.63	9953.76	8.17475	204.351	3.7711	4.64167	0.122865	1.6386e-05	0.00125227	0.00198341	7.24493	0.973249	13.8402	0.026108	0.016364	2
9821.9	1590.24	6252.19	6.88762	217.801	3.40343	6.13259	0.110416	1.33045e-05	0.000794339	0.00121252	1.04489	0.980797	12.9575	0.023971	0.016239	2
4255.15	9018.38	8580.03	12.6496	247.258	4.12118	5.29657	0.132013	0.000648861	0.000909035	0.00199966	2.41615	0.981612	13.7743	0.023573	0.015023	2
5100.47	9661.9	9941.94	35.1503	154.881	3.03616	5.03986	0.166675	0.000315014	0.00381025	0.00201345	2.16764	1.00823	14.2676	0.018477	0.012074	2
3352.79	4840.4	2899.3	18.6676	309.889	3.97511	7.1817	0.0919292	1.64077e-05	0.000833343	0.00189763	1.38122	0.982533	11.9088	0.024185	0.014541	2
2571.12	5940.7	2029.89	26.1208	263.186	4.08741	6.64583	0.0962733	0.000104107	0.000684895	0.00144783	2.24105	0.987738	11.3798	0.022881	0.013439	2
9820.34	5572.46	9988.28	9.52879	420.352	3.90275	7.76531	0.0792014	0.00156069	0.00108934	0.00169162	2.73101	0.953707	13.589	0.030034	0.020281	1
3926.48	9733.43	2309.82	17.276	315.929	3.86976	7.12387	0.0832342	6.49975e-05	0.00105252	0.00212931	1.28519	0.985274	11.4579	0.023748	0.014768	2
2131.2	8924.57	2594.52	26.7622	266.422	3.91222	6.91639	0.0989158	0.00127079	0.00136646	0.00143177	5.27007	0.987054	11.87	0.023056	0.013113	2
1261.09	156.049	7200.01	96.3178	174.236	3.73669	5.62311	0.177665	1.52123e-05	0.00424156	0.00434544	1.88447	1.01445	14.6293	0.018029	0.011359	2
1763.89	6012.22	1937.53	33.8428	253.538	3.98604	7.00268	0.100719	0.00106828	0.00102512	0.00175544	2.08617	0.99011	11.576	0.023605	0.01306	2
3631.48	8590.76	3948.88	22.4498	264.863	3.89994	6.23507	0.109625	0.000118983	0.00129235	0.00177865	1.92884	0.986361	12.541	0.021696	0.013354	2
2326.62	9254.9	9937.82	28.4792	148.398	3.77817	4.83707	0.166342	0.000647939	0.00102867	0.000925437	31.0467	1.00304	14.1979	0.01961	0.012929	2
3613.41	5920.38	5294	19.7036	254.178	3.76873	6.78968	0.122107	0.000903656	0.0017136	0.000960521	1.74203	0.992497	13.1132	0.020991	0.01298	2
7258.56	2226.76	9973.37	6.0442	340.648	3.69554	6.81118	0.103288	0.00207763	0.00205587	0.00207468	2.03543	0.965953	13.9819	0.028388	0.017076	2
9437.05	758.696	9996.62	5.61027	318.247	3.82829	6.8083	0.090388	0.00122197	0.00132052	0.00114894	7.70082	0.96271	13.6832	0.028214	0.018912	2
7897.52	6605.83	9146.84	11.394	313.58	3.93552	6.7155	0.0984035	0.000900574	0.000958806	0.00109641	3.16438	0.968137	13.3502	0.02846	0.018464	2
6965.64	3001.09	9928.89	8.87481	290.368	3.8661	6.34484	0.11049	1.0324e-05	0.000868564	0.00156912	1.64964	0.965931	13.8446	0.027479	0.017594	2
9765.52	293.264	6588.4	11.3688	309.075	3.875	7.04504	0.0950032	0.00195793	0.001221	0.00111825	1.16127	0.971977	12.9146	0.025802	0.017059	2
2907.79	7513.54	1805.67	23.1466	273.894	3.9264	6.54007	0.0859292	1.61356e-05	0.0012998	0.0017062	3.78236	0.990772	11.0964	0.022628	0.013655	2
7049.01	1725.36	9350	8.16752	235.083	3.60689	5.65618	0.118302	1.55425e-05	0.0011441	0.00191119	2.80858	0.97139	13.6995	0.027339	0.01663	2
1064.15	783.193	4849.45	34.4869	197.574	3.78975	6.3259	0.127807	9.9042e-06	0.00110912	0.00215724	18.2632	0.984071	13.2766	0.023197	0.012601	2
9798.29	9363.22	7841.85	7.93362	329.847	3.85301	6.96617	0.0930893	1.35654e-05	0.000959706	0.00133914	1.01566	0.960554	13.2901	0.028408	0.018122	2
7883.4	2993.55	4746.97	6.25834	301.398	3.97129	6.6948	0.0926754	0.000700563	0.000837465	0.00107815	1.04132	0.975555	12.4361	0.024852	0.016532	1
6257.16	283.048	6624.82	12.5712	238.7	3.87914	5.87634	0.121158	5.5405e-05	0.000769438	0.00178236	1.03101	0.980678	13.1818	0.023969	0.015246	2
8466.84	578.702	5438.26	7.67503	218.229	3.79287	5.47196	0.115182	1.19363e-05	0.000763166	0.00140348	0.991392	0.978855	12.7969	0.024383	0.015436	2
4041.52	9503.32	2511.09	17.9571	248.894	3.89307	5.99282	0.101104	0.00014289	0.00135132	0.00150147	2.06211	0.994531	11.6033	0.021931	0.013149	2
5620.51	1744.91	9840.24	11.4289	341.729	4.07936	6.99922	0.109614	0.00212504	0.00112778	0.00139535	1.54975	0.974051	13.7619	0.026236	0.017188	2
8328.12	2363.85	9999.82	7.67228	325.005	3.84148	7.17192	0.101849	2.40148e-05	0.00114245	0.00117082	0.990262	0.955638	13.97	0.030072	0.018107	2
9666.5	1485.65	9999.16	6.91081	353.96	3.75525	7.40028	0.0835756	0.000372114	0.00112393	0.00130391	6.55287	0.955232	13.6399	0.030097	0.019854	2
8876.49	777.464	3502.68	7.15134	291.872	3.88586	6.61272	0.0854734	0.000151464	0.00110763	0.00116698	1.03206	0.974312	11.9044	0.025612	0.016	2
2889.35	9884.78	4051.78	19.7985	365.893	3.9358	8.16597	0.09349	1.15593e-05	0.00134202	0.00197848	1.51219	0.978994	12.6251	0.025051	0.014875	2
2925.38	6746.75	2643.56	21.1746	279.428	4.06603	6.09369	0.100001	3.47473e-05	0.000821088	0.00337612	1.48302	0.991997	11.8095	0.022228	0.013569	2
7170.58	1452.82	9907.54	15.2354	393.904	4.27778	6.46374	0.109672	0.000114658	0.00288576	0.00158943	1.10085	0.97702	14.1789	0.023917	0.015082	2
3166.21	9889.18	2822.86	16.7635	295.422	3.94798	7.47319	0.0911436	0.000195653	0.000913683	0.000948883	3.30705	0.980944	11.7841	0.024189	0.014523	2
5218.12	7433.8	9836.28	13.0754	231.343	3.7988	5.92376	0.13739	2.23882e-05	0.000872145	0.00132156	1.0599	0.98125	13.9949	0.024764	0.015272	2
2847.21	1246.92	7969.85	43.18	244.358	3.79476	6.40115	0.14119	1.7391e-05	0.00203043	0.00198274	1.03757	0.988243	14.2286	0.021279	0.012746	2
2371.69	984.395	9889.76	46.3367	244.618	4.10053	6.38182	0.151103	0.000864178	0.0015003	0.00163206	1.16079	0.989305	14.5931	0.021631	0.013379	2
2963.62	8790.25	2529.4	28.9944	113.326	3.64772	3.81894	0.17239	4.78497e-05	0.000529569	0.00205197	2.42535	1.0179	12.1832	0.016393	0.0092265	2
1300.94	6719.44	995.568	41.0399	191.505	3.91238	6.36369	0.0973539	0.000393733	0.00103134	0.00109752	7.29759	1.01057	10.3223	0.021757	0.012541	2
7963.98	3910.8	5387.12	9.95202	375.154	4.01051	7.03187	0.0862715	0.00184459	0.0015055	0.00175542	1.00398	0.963468	12.8218	0.026961	0.01642	2
5926.29	4135.03	9998.48	10.133	289.538	4.1213	5.86571	0.113498	1.05013e-05	0.00123479	0.00136717	4.23454	0.976078	13.6861	0.026484	0.016916	2
9213.32	9345.58	4348.8	6.70937	327.605	3.83014	6.93815	0.0818064	0.000120681	0.00113129	0.00134083	1.20054	0.973998	12.2421	0.024819	0.016898	2
4988.97	8895.5	8267.17	10.7719	248.242	3.99856	5.74921	0.117282	3.30035e-05	0.00103939	0.00108066	5.75259	0.973422	13.6534	0.02486	0.015931	2
8253.06	1415.44	5825.1	9.96512	319.823	3.87665	6.51991	0.0909828	0.00115897	0.00142345	0.00157282	2.21736	0.973161	12.7166	0.025552	0.016657	2
6287.01	2065.77	9225.84	17.3856	150.083	3.15273	4.48588	0.14978	0.000179322	0.00122968	0.00352654	3.14889	0.985571	13.9834	0.022278	0.014337	2
9400.32	1079.18	9990.08	10.0772	328.546	3.93537	6.66653	0.100943	0.000240897	0.000979069	0.00165001	1.01635	0.967259	13.6925	0.026681	0.018357	2
9731.97	9927.07	9592.79	14.8488	300.749	4.01914	5.62475	0.110197	0.00198601	0.00232626	0.00153418	1.66095	0.976658	13.6938	0.024903	0.015961	2
7702.7	1273.92	9994.66	11.2943	338.721	4.0676	7.01938	0.103738	5.60635e-05	0.000913951	0.00120466	1.064	0.968682	13.7255	0.026539	0.018089	2
4716.68	5240.35	9522.57	13.773	194.707	3.85797	5.20093	0.1464	0.000432327	0.00104216	0.000965575	3.58466	0.992561	13.861	0.021737	0.014559	2
2838.6	2158.89	1983.82	32.5045	331.209	4.18659	7.62784	0.0846779	1.16326e-05	0.00136161	0.0012104	1.8213	0.989978	11.2911	0.023149	0.014039	2
1084.13	7713.72	1971.17	57.8611	230.72	4.19359	6.85905	0.111844	1.00351e-05	0.00151539	0.00135854	4.88026	0.999541	11.7139	0.02233	0.01227	2
9385.53	2096.05	3834.78	9.89117	301.493	3.80991	6.63219	0.0828018	5.58583e-05	0.00100233	0.00138208	1.19487	0.977808	11.9431	0.024104	0.016672	2
7592.87	2021.38	9988.23	8.90792	328.386	3.68606	7.25483	0.0925847	3.29227e-05	0.00102939	0.0014662	3.74757	0.95504	13.8479	0.029796	0.019013	2
3456.89	2128.32	2410.62	25.1012	295.827	3.93895	7.22079	0.0880453	0.000363243	0.00136703	0.00105733	3.15088	0.988671	11.4753	0.022842	0.01411	2
1795.74	6219.82	1663.8	44.42	236.325	4.02672	6.3815	0.104851	1.78847e-05	0.00142409	0.00203321	1.76645	0.999169	11.4358	0.021483	0.012278	2
3616.38	9317.32	2573.4	21.1229	308.42	4.00261	6.68016	0.0898041	0.0012871	0.00143943	0.00181258	2.29512	0.986192	11.7066	0.022347	0.013869	2
1651.14	1581.73	1993.21	34.3576	254.932	3.9119	6.9401	0.0925697	9.92897e-05	0.00106452	0.00190614	6.45756	0.981583	11.5083	0.024547	0.013579	2
3508.43	2327.35	4839.7	23.3911	289.839	4.03947	6.59238	0.115632	0.000449973	0.00135812	0.0018363	1.14025	0.99064	12.8331	0.02189	0.013504	2
3014.86	9395.83	2514.99	33.2708	253.094	3.84713	6.31961	0.103923	4.13106e-05	0.00133454	0.00214252	1.32818	0.985897	12.0012	0.021826	0.012657	2
2737.66	6665.82	4042.13	34.3294	210.917	3.75872	6.17189	0.137333	1.3496e-05	0.00244975	0.000901579	2.1204	1.0069	12.8679	0.017829	0.010611	2
4323.86	7554.56	3196.58	11.6304	319.791	3.87907	7.4596	0.0890359	0.000328181	0.000969598	0.00133865	1.55612	0.983644	11.9023	0.024388	0.015214	2
6998.78	311.85	4772.56	12.2727	285.978	3.95761	6.47624	0.0996611	0.000278232	0.000867131	0.0017055	0.992307	0.977639	12.4582	0.024661	0.015823	2
9780.09	3669.62	7447.79	3.52534	338.358	3.85108	6.96146	0.0828994	0.000991844	0.000972925	0.00130664	3.51956	0.958396	13.1185	0.028957	0.018966	1
7413.24	8784.51	9969.25	10.8514	291.602	3.98356	5.89176	0.112061	0.000516798	0.00073957	0.00215149	1.2254	0.973028	13.6904	0.025942	0.017719	2
3406.42	3693.74	8161.41	15.7758	304.607	3.75064	6.84018	0.103745	0.00128911	0.00111562	0.00237129	9.34612	0.966325	13.583	0.027429	0.01669	2
3423.94	9853.71	2043.25	34.1927	228.207	3.84305	5.94888	0.110937	0.000226331	0.00211378	0.00152899	0.990541	1.00001	11.6415	0.020779	0.011361	2
3056.59	5255.98	2216.54	22.347	312.857	4.01121	7.36733	0.0778866	1.22512e-05	0.00132969	0.00104295	8.58194	0.980868	11.2647	0.024979	0.014838	2
2613.18	5323.65	1840.27	40.5533	242.97	4.05676	6.3263	0.107666	0.000894545	0.00181696	0.00127469	1.36659	1.00361	11.4029	0.020806	0.01176	2
4957.55	3624.22	2516.06	14.6963	273.302	3.71721	6.82211	0.0861322	0.000136614	0.000761904	0.0015273	1.5055	0.978491	11.549	0.023876	0.015071	2
6308.42	6183.91	3858.51	11.8739	350.451	3.87161	7.44999	0.0801912	0.000213445	0.00102797	0.00150272	1.45553	0.967655	12.2156	0.025815	0.016575	2
9107.55	5577.66	8210.51	3.31524	337.362	3.66813	7.27861	0.0800182	0.000781201	0.00103284	0.00139229	7.75432	0.952353	13.442	0.030981	0.019585	1
7472.2	3463.06	9930.18	7.96305	289.277	3.54846	6.97496	0.109535	8.42039e-05	0.00123195	0.00150098	1.15393	0.96492	13.9844	0.028127	0.017285	2
5406.94	2436.71	692.091	19.3047	230.677	4.11225	5.58573	0.0725217	1.09773e-05	0.0017545	0.000900155	1.42834	1.02713	9.08813	0.01958	0.012531	2
3467.46	3814.06	3063.88	16.588	309.948	3.80777	7.74566	0.0908886	0.00135474	0.00109637	0.00129041	1.78337	0.982237	12.0019	0.024086	0.014618	2
2394.3	9450.43	1846.04	28.4051	299.449	4.18726	6.53229	0.0927191	1.21895e-05	0.00165119	0.00217587	2.27945	1.00011	11.259	0.022358	0.013157	2
7170.63	3328.94	2474.83	9.94824	348.109	3.97198	7.08214	0.0745025	2.03362e-05	0.00138895	0.00146261	1.02493	0.982326	11.3152	0.02506	0.01566	2
4957.4	3096.38	8251.28	14.6175	253.567	3.9583	5.43421	0.113145	4.83406e-05	0.00158205	0.00170627	11.8804	0.976463	13.6035	0.024187	0.015517	2
9204.88	6494.4	9977.08	9.1994	318.434	3.76556	7.16192	0.101353	0.00027348	0.000856296	0.00122299	0.991344	0.965491	13.6159	0.028826	0.018643	2
3161.3	145.043	7173.26	35.6231	264.435	5.50909	4.58952	0.119718	0.103953	0.000334581	0.00171758	22.027	0.980059	13.1762	0.023709	0.016188	4
3085.06	117.546	7750.35	25.3124	206.366	5.08474	4.27714	0.137254	0.172146	0.000106933	0.00172761	24.0266	0.979048	13.5656	0.024246	0.015148	4
3198.6	186.38	7934.45	39.7772	263.174	5.48314	4.55836	0.118991	0.107286	0.000111511	0.00172054	24.4823	0.972328	13.3821	0.025102	0.017091	4
3378.27	168.589	9100.16	23.9184	250.228	5.36164	4.45084	0.123267	0.131146	0.000145394	0.00175346	26.5078	0.969654	13.7383	0.02559	0.016774	4
3418.96	166.799	9873.65	22.3294	240.685	5.26816	4.38024	0.128333	0.153394	0.000142087	0.00173673	38.6367	0.965848	13.8769	0.029847	0.016985	5
3557.07	170.381	8487.25	34.1177	267.287	5.4621	4.57038	0.117697	0.119092	0.000101561	0.00172213	24.7387	0.97242	13.4069	0.026385	0.017489	4
3068.34	134.459	7424.1	33.8627	247.3	5.38884	4.50568	0.120953	0.105564	0.000336543	0.00171615	36.671	0.973611	13.4733	0.024081	0.015902	4
3259.53	131.17	7266.88	32.2226	257.324	5.49693	4.56634	0.119875	0.105751	9.67199e-05	0.00171837	21.9966	0.976291	13.1449	0.026224	0.01665	4
3851.58	174.503	8907.53	32.1154	273.247	5.46439	4.57222	0.113603	0.131445	0.000113922	0.0017179	32.8889	0.96748	13.5139	0.02728	0.017973	4
3315.59	180.447	8585.84	32.3507	263.061	5.4627	4.54757	0.121314	0.102288	0.000118399	0.00171401	25.2973	0.976101	13.4002	0.026629	0.017143	4
3929.11	170.558	8408.34	30.1773	274.855	5.45881	4.54131	0.114018	0.107411	0.000407901	0.00171573	24.724	0.96735	13.4865	0.026353	0.017194	4
3287.41	178.199	8033.75	40.9484	263.924	5.48238	4.55958	0.118257	0.112997	0.000118776	0.00172985	24.1232	0.967942	13.4318	0.026265	0.017272	4
2851.67	169.69	9064.6	34.8574	225.191	5.22109	4.3788	0.133263	0.127673	0.000186201	0.001696	36.0859	0.975022	13.8014	0.024962	0.015837	4
3917.5	193.518	9545.68	27.8932	266.665	5.39652	4.44857	0.117971	0.146764	0.000331866	0.00177525	34.028	0.973903	13.5598	0.027667	0.017556	4
2945.86	145.789	7166.79	34.3405	245.643	5.38749	4.50221	0.125339	0.106546	0.000340589	0.00171574	22.0669	0.981536	13.3294	0.02215	0.015475	4
2915.18	139.534	7109.93	34.2798	250.632	5.43464	4.54199	0.121295	0.105767	0.000335676	0.00171748	36.6813	0.976279	13.2867	0.024693	0.015734	4
3106.64	141.65	6954.12	34.4853	259.346	5.47623	4.57182	0.120489	0.105788	0.000335354	0.00171863	21.9983	0.980937	13.145	0.023965	0.01593	4
3181.48	137.475	7286.54	35.1981	258.231	5.46777	4.56235	0.121822	0.105589	0.000335552	0.00171843	22.0013	0.97861	13.1894	0.025421	0.016129	4
